530	What do you think are two ways the education system prepares you for the future? What classes, learning tools, or people help make sure you will succeed in a future career?	Ask your PenPal about the weaknesses in his or her education system.  What would your PenPal change or improve? Compare the systems and structures in your PenPal’s education system with your own.	Ask your PenPal about the strengths of his or her education system.  Compare the systems and structures in your PenPal’s education system with your own.
381	There are many beautiful cities in the United States. Tell your pen pal about your community. What does it look like where you live?	How do people living in big cities in the United States get around?  How do people travel in your community?	How do people living in big cities in the United States get around?  How do people travel in your community?
629	It is a good idea to eat colorful foods! What foods do you like that are red, yellow, orange, purple, and green?	It is a good idea to eat colorful foods! What foods do you like that are red, yellow, orange, purple, and green?	It is a good idea to eat colorful foods! What foods do you like that are red, yellow, orange, purple, and green?
630	Apples are grown in countries around the world. What foods do people grow in your community? Are these foods native to your community? Can they be found in other parts of the world?	Apples are grown in countries around the world. What foods do people grow in your community? Are these foods native to your community? Can they be found in other parts of the world?	Apples are grown in countries around the world. What foods do people grow in your community? Are these foods native to your community? Can they be found in other parts of the world?
631	Recipes are a great! They not only help us prepare our favorite dishes but they make dishes easy to share. What colorful recipes and dishes do you like to make?	Recipes are a great! They not only help us prepare our favorite dishes but they make dishes easy to share. What colorful recipes and dishes do you like to make?	Recipes are a great! They not only help us prepare our favorite dishes but they make dishes easy to share. What colorful recipes and dishes do you like to make?
632	What makes a home? What does the word “home” mean to you?	How do you define the word “home?” Is your home limited to where you live? Explain.	How do you define the word “home?” Is your home limited to where you live? Explain.
633	Why are Trichen and his family refugees?	Why do Trichen and his family become refugees? What are other reasons that people might become refugees?	Why do Trichen and his family become refugees? What are other reasons that people might become refugees?
634	Trichen and his family had to flee Tibet. If you had to flee your home what would you choose to take? Why? Create your list and explain why each item is important to take. 	Trichen and his family had to flee Tibet. If you had to flee your home and would take only what you could carry, what would you choose to take? Why? Create your list and explain why each item is important to take. 	Trichen and his family had to flee Tibet. If you had to flee your home and would take only what you could carry, what would you choose to take? Why? Create your list and explain why each item is important to take. 
635	Are there refugees in your country? If so, why?	Are there refugees in your country? If so, why?	Are there refugees in your country? If so, why?
637	Why does Maria admire her mom?	Maria’s teacher supports her in many different ways. Who is an important person in your life who helps you when you need advice, guidance, and inspiration?	Maria’s teacher supports her in many different ways. Who is an important person in your life who helps you when you need advice, guidance, and inspiration?
638	Maria explains that it is hard to have friends in the neighborhood where she lives. She can only trust her mom and her siblings. Why is trust and important part of friendship?	Maria explains that it is hard to have friends in the neighborhood where she lives. She can only trust her mom and her siblings. Why is trust and important part of friendship?	Maria explains that it is hard to have friends in the neighborhood where she lives. She can only trust her mom and her siblings. Why is trust and important part of friendship?
639	What is displacement?	What is displacement? How do displaced people live? How do displaced people struggle to push forward?	The displaced people who live in Cali are victims of discrimination. What can a community do to welcome people displaced by violence?
640	Why is education important?	Why is education important? How does education prepare a young person to protect him or herself in the future?	Why is education important? How does education prepare a young person to protect him or herself in the future?
636	What do different types of families look like? What makes a strong family?	What do different types of families look like? What makes a strong family?	What do different types of families look like? What makes a strong family?
641	Whenever Jayshree shows the girls at her schools, they are almost always smiling! Why do you think these young students are so happy?	When Jayshree’s mother died, her father could have asked her to stay at home to help with her brothers and baby sister. Why do you think he insisted that she continue her education at school?	When Jayshree’s mother died, some people in her community insisted that she stay home to support her younger brothers and sister. Her father insisted that she return to school. Why do you think there was disagreement in her community about what Jayshree should do?
642	What kind of jobs do Jayshree and her friends want to have when they grow up? What career would you like to have?	How would you compare Jayshree’s school with the school you either go to or went to? How are they similar? How are they different?	How would you compare Jayshree’s school with the school you either go to or went to? How are they similar? How are they different?
643	Why does Faiza decided NOT to physically fight with the people who bully her? 	Do you think Faiza made the right decision to be an activist for equality? What would you tell Faiza to do in response to how she was treated and perceived? 	Do you think Faiza made the right decision to be an activist for equality? What would you tell Faiza to do in response to how she was treated and perceived? 
645	How can different groups show tolerance? How might more tolerance improve your school’s culture?	What does it mean to have respect for beliefs and customs with which you do not agree, or which clash with your own beliefs and customs? What is your personal definition of respect?	What does it mean to have respect for beliefs and customs with which you do not agree, or which clash with your own beliefs and customs? What is your personal definition of respect?
646	PART 1: Which student from the example above made a better argument? Why do you think that student’s argument was effective? How did the student convince you, the audience, of his/her point?	PART 1: Which student from the example above made a better argument? Why do you think that student’s argument was effective? How did the student convince you, the audience, of his/her point?	PART 1: Which student from the example above made a better argument? Why do you think that student’s argument was effective? How did the student convince you, the audience, of his/her point?
647	PART 1:  Think about an argument you recently observed between classmates, friends, or family members. In a short paragraph, describe the topic, explain each side’s position, and tell your pen pal who you think won the argument and why.	PART 1:  Think about an argument you recently observed between classmates, friends, or family members. In a short paragraph, describe the topic, explain each side’s position, and tell your pen pal who you think won the argument and why.	PART 1:  Think about an argument you recently observed between classmates, friends, or family members. In a short paragraph, describe the topic, explain each side’s position, and tell your pen pal who you think won the argument and why.
648	PART 2: In your own words, explain the key differences between an opinion and a claim? Do you agree with how your pen pal describes the difference between an opinion and claim?	PART 2: In your own words, explain the key differences between an opinion and a claim? Do you agree with how your pen pal describes the difference between an opinion and claim?	PART 2: In your own words, explain the key differences between an opinion and a claim? Do you agree with how your pen pal describes the difference between an opinion and claim?
649	PART 2: Do you think the statement “School uniforms are unattractive” is an opinion or a claim? Explain your thinking?	PART 2: Do you think the statement “School uniforms are unattractive” is an opinion or a claim? Explain your thinking?	PART 2: Do you think the statement “School uniforms are unattractive” is an opinion or a claim? Explain your thinking?
650	PART 2: Do you think the statement “Using more clean energy would benefit American families.” is an opinion or a claim? Explain your thinking?	PART 2: Do you think the statement “Using more clean energy would benefit American families.” is an opinion or a claim? Explain your thinking?	PART 2: Do you think the statement “Using more clean energy would benefit American families.” is an opinion or a claim? Explain your thinking?
651	PART 3: Looking at the sample paragraphs above, which writer does a better job stating a claim in the introduction? Explain your thinking.	PART 3: Looking at the sample paragraphs above, which writer does a better job stating a claim in the introduction? Explain your thinking.	PART 3: Looking at the sample paragraphs above, which writer does a better job stating a claim in the introduction? Explain your thinking.
652	PART 3: Look at your pen pals responses from Lesson 1. Do you agree or disagree with your pen pal’s thinking? What questions do you have for your pen pal?	PART 3: Look at your pen pals responses from Lesson 1. Do you agree or disagree with your pen pal’s thinking? What questions do you have for your pen pal?	PART 3: Look at your pen pals responses from Lesson 1. Do you agree or disagree with your pen pal’s thinking? What questions do you have for your pen pal?
653	PART 1: Why do writers like to use an organized structure? What do you think might happen if you or your pen pal were to write an argument without some of the key elements of argument writing?	PART 1: Why do writers like to use an organized structure? What do you think might happen if you or your pen pal were to write an argument without some of the key elements of argument writing?	PART 1: Why do writers like to use an organized structure? What do you think might happen if you or your pen pal were to write an argument without some of the key elements of argument writing?
654	PART 1: How does argument writing compare to other kinds of writing that you have seen? In what ways is argument writing similar to informative writing? How is argument writing different from personal narrative? Are there any other types of writing that you can compare with argument writing?	PART 1: How does argument writing compare to other kinds of writing that you have seen? In what ways is argument writing similar to informative writing? How is argument writing different from personal narrative? Are there any other types of writing that you can compare with argument writing?	PART 1: How does argument writing compare to other kinds of writing that you have seen? In what ways is argument writing similar to informative writing? How is argument writing different from personal narrative? Are there any other types of writing that you can compare with argument writing?
656	PART 2: Why do you think the traffic light model is a good way to organize a piece of argument writing? Explain why you think each color is an important part of the argument.	PART 2: Why do you think the traffic light model is a good way to organize a piece of argument writing? Explain why you think each color is an important part of the argument.	PART 2: Why do you think the traffic light model is a good way to organize a piece of argument writing? Explain why you think each color is an important part of the argument.
657	PART 3: From the first paragraph, which sentence(s) would you highlight in green?	PART 3: From the first paragraph, which sentence(s) would you highlight in green?	PART 3: From the first paragraph, which sentence(s) would you highlight in green?
658	PART 3: From the first paragraph, which sentence(s) would you highlight with yellow?	PART 3: From the first paragraph, which sentence(s) would you highlight with yellow?	PART 3: From the first paragraph, which sentence(s) would you highlight with yellow?
659	PART 3: Does the sample paragraph include each of the elements of the Traits of Effective Argument Writing? Which Traits of Effective Argument Writing could be improved?	PART 3: Does the sample paragraph include each of the elements of the Traits of Effective Argument Writing? Which Traits of Effective Argument Writing could be improved?	PART 3: Does the sample paragraph include each of the elements of the Traits of Effective Argument Writing? Which Traits of Effective Argument Writing could be improved?
660	PART 1: Why do you think good writers often write and rewrite their work? Tell your pen pal about a time that you revised a piece of writing. How did it feel? How did the final work turn out?	PART 1: Why do you think good writers often write and rewrite their work? Tell your pen pal about a time that you revised a piece of writing. How did it feel? How did the final work turn out?	PART 1: Why do you think good writers often write and rewrite their work? Tell your pen pal about a time that you revised a piece of writing. How did it feel? How did the final work turn out?
662	PART 2:Together with your pen pal, brainstorm a list of sources that you can use to find support for opinions and positions. Be specific! Sources might include specific books, magazines, websites, etc.	PART 2:Together with your pen pal, brainstorm a list of sources that you can use to find support for opinions and positions. Be specific! Sources might include specific books, magazines, websites, etc.	PART 2:Together with your pen pal, brainstorm a list of sources that you can use to find support for opinions and positions. Be specific! Sources might include specific books, magazines, websites, etc.
666	PART 3: Why do you think a digital resource checklist, like the one above, is a helpful research tool?	PART 3: Why do you think a digital resource checklist, like the one above, is a helpful research tool?	PART 3: Why do you think a digital resource checklist, like the one above, is a helpful research tool?
667	PART 1: Why do you think writing an informal outline is an important part of the Writing Process? Do you and your pen pal agree or disagree on the reasons why using an outline is important?	PART 1: Why do you think writing an informal outline is an important part of the Writing Process? Do you and your pen pal agree or disagree on the reasons why using an outline is important?	PART 1: Why do you think writing an informal outline is an important part of the Writing Process? Do you and your pen pal agree or disagree on the reasons why using an outline is important?
668	PART 1: What does the student who wrote the argument paragraph think about sports drinks? Does this student clearly state his or her claim in the paragraph’s topic sentence?	PART 1: What does the student who wrote the argument paragraph think about sports drinks? Does this student clearly state his or her claim in the paragraph’s topic sentence?	PART 1: What does the student who wrote the argument paragraph think about sports drinks? Does this student clearly state his or her claim in the paragraph’s topic sentence?
670	PART 2: Yellow! What are three reasons that you might use to support your claim?	PART 2: Yellow! What are three reasons that you might use to support your claim?	PART 2: Yellow! What are three reasons that you might use to support your claim?
671	PART 2: Red! Pick one of your reasons from the question above! What examples or evidence support that reason?	PART 2: Red! Pick one of your reasons from the question above! What examples or evidence support that reason?	PART 2: Red! Pick one of your reasons from the question above! What examples or evidence support that reason?
669	PART 2: Green! Which topic from the “Argument Writing Topics” will you write about in this course? What is the claim you will make related to this topic?	PART 2: Green! Which topic from the “Argument Writing Topics” will you write about in this course? What is the claim you will make related to this topic?	PART 2: Green! Which topic from the “Argument Writing Topics” will you write about in this course? What is the claim you will make related to this topic?
675	PART 3: What else do you like about your pen pal’s plan for the argument paragraph? What suggestions do you have to make your pen pal's outline better?	PART 3: What else do you like about your pen pal’s plan for the argument paragraph? What suggestions do you have to make your pen pal's outline better?	PART 3: What else do you like about your pen pal’s plan for the argument paragraph? What suggestions do you have to make your pen pal's outline better?
676	PART 1: Explain the difference between a claim sentence and a plan sentence. Why are both sentences important in an argument introduction?	PART 1: Explain the difference between a claim sentence and a plan sentence. Why are both sentences important in an argument introduction?	PART 1: Explain the difference between a claim sentence and a plan sentence. Why are both sentences important in an argument introduction?
677	PART 1: Write the claim sentence for your argument paragraph?	PART 1: Write the claim sentence for your argument paragraph?	PART 1: Write the claim sentence for your argument paragraph?
678	PART 1: Write the plan sentence for your argument paragraph.	PART 1: Write the plan sentence for your argument paragraph.	PART 1: Write the plan sentence for your argument paragraph.
679	PART 2: Write the body of your argument paragraph. Write each reasons that will support your claim. Write at least one example or piece of evidence after each reason.	PART 2: Write the body of your argument paragraph. Write each reasons that will support your claim. Write at least one example or piece of evidence after each reason.	PART 2: Write the body of your argument paragraph. Write each reasons that will support your claim. Write at least one example or piece of evidence after each reason.
680	PART 3: Does your pen pal’s introduction have both a claim sentence and a plan sentence?	PART 3: Does your pen pal’s introduction have both a claim sentence and a plan sentence?	PART 3: Does your pen pal’s introduction have both a claim sentence and a plan sentence?
681	PART 3: Does your pen pal use transition words effectively? Are there different transition words you suggest your pen pal should use?	PART 3: Does your pen pal use transition words effectively? Are there different transition words you suggest your pen pal should use?	PART 3: Does your pen pal use transition words effectively? Are there different transition words you suggest your pen pal should use?
682	PART 3: Does your pen pal use convincing reasons and evidence to support his or her argument? What suggestions do you have to help your pen pal improve the body of his or her argument paragraph?	PART 3: Does your pen pal use convincing reasons and evidence to support his or her argument? What suggestions do you have to help your pen pal improve the body of his or her argument paragraph?	PART 3: Does your pen pal use convincing reasons and evidence to support his or her argument? What suggestions do you have to help your pen pal improve the body of his or her argument paragraph?
683	PART 1: What is the connection between the conclusion and the topic sentence/introduction? Do they use similar words? Do they contain similar ideas?	PART 1: What is the connection between the conclusion and the topic sentence/introduction? Do they use similar words? Do they contain similar ideas?	PART 1: What is the connection between the conclusion and the topic sentence/introduction? Do they use similar words? Do they contain similar ideas?
684	PART 1: What type of conclusion will use in your argument paragraph? Why?	PART 1: What type of conclusion will use in your argument paragraph? Why?	PART 1: What type of conclusion will use in your argument paragraph? Why?
685	PART 2: Write the conclusion for your argument paragraph using a formal style.	PART 2: Write the conclusion for your argument paragraph using a formal style.	PART 2: Write the conclusion for your argument paragraph using a formal style.
686	PART 3:Read your pen pal’s conclusion. What did your pen pal do well? What suggestions do you have for your pen pal to make his or her conclusion even stronger?	PART 3:Read your pen pal’s conclusion. What did your pen pal do well? What suggestions do you have for your pen pal to make his or her conclusion even stronger?	PART 3:Read your pen pal’s conclusion. What did your pen pal do well? What suggestions do you have for your pen pal to make his or her conclusion even stronger?
687	PART 1: What is one sentence you will change to improve the words in your argument paragraph?	PART 1: What is one sentence you will change to improve the words in your argument paragraph?	PART 1: What is one sentence you will change to improve the words in your argument paragraph?
688	PART 1: Write your entire argument paragraph here. As you copy the introduction, body, and conclusion from earlier parts of this course think about what you can change to make better?	PART 1: Write your entire argument paragraph here. As you copy the introduction, body, and conclusion from earlier parts of this course think about what you can change to make better?	PART 1: Write your entire argument paragraph here. As you copy the introduction, body, and conclusion from earlier parts of this course think about what you can change to make better?
689	PART 1: What Spelling errors did you find in your pen pal’s paragraph?	PART 1: What Spelling errors did you find in your pen pal’s paragraph?	PART 1: What Spelling errors did you find in your pen pal’s paragraph?
690	PART 2: What Capitalization errors did you find in your pen pal’s paragraph?	PART 2: What Capitalization errors did you find in your pen pal’s paragraph?	PART 2: What Capitalization errors did you find in your pen pal’s paragraph?
691	PART 2: What Word Usage errors did you find in your pen pal’s paragraph?	PART 2: What Word Usage errors did you find in your pen pal’s paragraph?	PART 2: What Word Usage errors did you find in your pen pal’s paragraph?
692	PART 2: What Punctuation errors did you find in your pen pal’s paragraph?	PART 2: What Punctuation errors did you find in your pen pal’s paragraph?	PART 2: What Punctuation errors did you find in your pen pal’s paragraph?
693	PART 3: Read your pen pal’s suggestions from Part 2 and revise your argument paragraph. When you select submit, this will be your final argument paragraph!	PART 3: Read your pen pal’s suggestions from Part 2 and revise your argument paragraph. When you select submit, this will be your final argument paragraph!	PART 3: Read your pen pal’s suggestions from Part 2 and revise your argument paragraph. When you select submit, this will be your final argument paragraph!
694	PART 3: Congratulations! You and your pen pal have worked together to create argument paragraphs! Share one times you really enjoyed working with your pen pal?	PART 3: Congratulations! You and your pen pal have worked together to create argument paragraphs! Share one times you really enjoyed working with your pen pal?	PART 3: Congratulations! You and your pen pal have worked together to create argument paragraphs! Share one times you really enjoyed working with your pen pal?
696	PART 3: Say goodbye to your pen pal! Remember, you can still message your pen pal after the course is finished.	PART 3: Say goodbye to your pen pal! Remember, you can still message your pen pal after the course is finished.	PART 3: Say goodbye to your pen pal! Remember, you can still message your pen pal after the course is finished.
697	Which BYkids film do you want to share with your community? Why did you choose this film?	Which BYkids film do you want to share with your community? Why did you choose this film?	Which BYkids film do you want to share with your community? Why did you choose this film?
698	What themes or lessons from the video do you want to emphasize?	What themes or lessons from the video do you want to emphasize?	What themes or lessons from the video do you want to emphasize?
699	What questions will you ask before and after the screening? What challenges do you think might come up?	What questions will you ask before and after the screening? What challenges do you think might come up?	What questions will you ask before and after the screening? What challenges do you think might come up?
628	Home Is Where You Find It ends with a dinner between Alcides and his family. With your pen pal, explore the following questions: What makes a strong family?	In the final week of this course, you and your pen pal will take action and support the courageous young people who share their stories. Explore the calls to action in this week’s article. Talk with your pen pal about a call to action that stands out to you. Why do you think this action would be a great way to support Alcides and his cause? What obstacles might you face?	In the final week of this course, you and your pen pal will take action and support the courageous young people who share their stories. Explore the calls to action in this week’s article. Talk with your pen pal about a call to action that stands out to you. Why do you think this action would be a great way to support Alcides and his cause? What obstacles might you face?
700	Reflect on this course with your pen pal! What are two topic you liked talking about with your pen pal? Remember you can continue to message your pen pal even after the course is finished!	Reflect on this course with your pen pal! What topics did you enjoy talking about with your pen pal?  Remember you can continue to message your pen pal even after the course is finished!	Reflect on this course with your pen pal! What topics did you enjoy talking about with your pen pal?  Remember you can continue to message your pen pal even after the course is finished!
661	PART 1: On which steps of the Writing Process are David, Monica, and Kim? Do you and your pen pal agree or disagree?	PART 1: On which steps of the Writing Process are David, Monica, and Kim? Do you and your pen pal agree or disagree?	PART 1: On which steps of the Writing Process are David, Monica, and Kim? Do you and your pen pal agree or disagree?
674	PART 3:What do you like about the claim your pen pal has picked for his or her argument paragraph? 	PART 3:What do you like about the claim your pen pal has picked for his or her argument paragraph? 	PART 3:What do you like about the claim your pen pal has picked for his or her argument paragraph? 
705	How is popular culture in your PenPal’s community similar to popular culture in your community? Do people like similar or different activities?	Explain how technology and international influences impact popular culture where your PenPal lives. Do technology and international influences impact your community in similar or different ways?	Explain how technology and international influences impact popular culture where your PenPal lives. Do technology and international influences impact your community in similar or different ways?
706	How has your opinion of the part of the world where your PenPals live changed? Are people more similar or different than you expected?	How has your opinion of the part of the world where your PenPals live changed? Are people more similar or different than you expected?	How has your opinion of the part of the world where your PenPals live changed? Are people more similar or different than you expected?
709	What are some of the reasons why Gandhi decided to fight for equality?	How effective were the different ways Gandhi protested discrimination in South Africa?	How effective were the different ways Gandhi protested discrimination in South Africa?
710	Who is a person fighting today for civil rights? Compare this person with Martin Luther King Jr. and Nelson Mandela.	Who is a person fighting today for civil rights? Compare and contrast this leader with Martin Luther King Jr. and Nelson Mandela.	Who is a person fighting today for civil rights? Compare and contrast this leader with Martin Luther King Jr. and Nelson Mandela.
703	What was an important event in the history of your community? Why was the event important?	What was an important event in the history of your community? What effects from that event are still visible today?	Who is an important historical figure from your community? What effects from that person are still visible today?
704	What different kinds of art do people create in your community?	In what different ways does art reflect your culture? Give specific examples.	In what different ways does art reflect your culture? Give specific examples.
701	What does your community look like?	What does your community look like? Compare your PenPal’s community with your community. How are they similar and different?	What does your community look like? Compare your PenPal’s community with your own.
702	What foods are popular in your community?	What foods are popular in your community? How does food in your PenPals' communities compare with food where you live? What foods are similar? What foods are different?	How do international influences impact what people eat where you and your PenPals live?
714	Trichen’s family had to flee Tibet. If you had to flee your home, what would you choose to take with you?	Why did Trichen and his family become refugees? What are other reasons that people might become refugees?	If the United Nations chose you and your PenPal to negotiate a treaty that ends conflict between Tibet and China. How will you proceed? What possible changes and compromises would you propose?
715	María and her family are displaced by violence. How does displacement affect people around the world? 	The displaced people who live in Cali are victims of discrimination. What can a community do to welcome people displaced by violence?	What changes do you think the Colombian government could make to improve the lives of its displaced people?
716	Why do you think education is important? 	Why do you think that everyone should have access to a high-quality education?	Why do you think that everyone should have access to a high-quality education?
717	What can people from different groups do to show tolerance? How might more tolerance improve your school’s culture?	What can people from different groups do to show tolerance? How might more tolerance improve your school’s culture?	What can people from different groups do to show tolerance? How might more tolerance improve your school’s culture?
713	Why do you think Alcides chose to share his story with people around the world?	How do you feel after learning Alcides’s story? Why do you think Alcides chose to share his story with people around the world?	What motives do you think Alcides had for sharing his story with people around the world?
707	Why do you think some people discriminate against others?	Why do you think some people discriminate against others?	How does living in a diverse community influence people's’ attitudes towards discrimination?
708	Imagine that you are a Khoi person who has been living at the Cape for hundreds of years. How would you react when Jan van Riebeeck first lands at the Cape of Good Hope?	Imagine that you are a Khoi person who has been living at the Cape for hundreds of years. How would you react when Jan van Riebeeck first lands at the Cape of Good Hope?\r\n\r\nNow switch places and imagine you are Jan van Riebeeck. How would you react when you first meet the Khoi people?	Do you think exploration and colonization had a more positive or negative effect on society?
711	What questions would you ask Rosa Parks or Helen Joseph if they were alive today?	Do you think that Helen Joseph and Rosa Parks accomplished their goals considering how people of different race are treated today?	Do you think that Helen Joseph and Rosa Parks accomplished their goals considering how people of different race are treated today?
712	The fight for equality is not finished! What are ways you can promote equality in your own community?	This course is titled “Walking to Freedom” because we live in a world where everyone is not treated equally. What are ways you hope to promote equality in your own community?	This course is titled “Walking to Freedom” because we live in a world where everyone is not treated equally. What are ways you hope to promote equality in your own community?
718	If you were running for office, what changes to the education system would you want to make?	Do you think standardized testing can help the government improve schools?	Propose two ways the US education system could be improved? Why do you think these two things would make a difference?
719	Some people think that agriculture and manufacturing are good ways to make jobs. Other people think more jobs should come from the technology industry. What type of jobs do you think the United States should try to create? Why?	The unemployment rate can indicate how well the economy is doing. What changes would you recommend to improve the unemployment rate?	What changes would you recommend to improve the unemployment rate?
720	What impact do immigrants have on life in the United States?	How does immigration affect the economy in your community?	How have immigrants impacted culture and daily life in the United States?
721	Do you think the United States should spend time and money drilling for oil and fracking for natural gas, or should the government spend resources on clean energy like wind and solar? Why?	Do you think the United States should spend time and money drilling for oil and fracking for natural gas, or should the government spend resources on clean energy like wind and solar? Why?	Do you think the United States should spend time and money drilling for oil and fracking for natural gas, or should the government spend resources on clean energy like wind and solar? Why?
722	Should the government help people make choices about their health?	What responsibilities do you think the United States government has to make sure that citizens can access affordable health care?	Should the United States government be able to fine people who do not have health insurance?
723	Which presidential candidate do you think would best represents you and your community?	Which presidential candidate do you think would best represents you and your community?	What election issues are most important to you? Which presidential candidate do you think would best represent you and your community?
724	What are different reasons why people might want to protect the environment?	What are different reasons why people might want to protect the environment?\r\n	What factors can cause a change in a person’s attitude towards the natural environment?
725	Do you think that both people and governments do enough to protect the world’s coral reefs? Explain.	What would it take to persuade more people to care about coral reefs? Explain.	What would it take to persuade more people to care about coral reefs? Explain.
726	How is oil drilling a cause of earthquakes in Oklahoma?	Do you think that the benefits of using fossil fuels are worth the potential drawbacks?\r\n	Do you think that the benefits of using fossil fuels are worth the potential drawbacks?
727	Why do you think the Black Mamba scouts have had success stopping poachers?	Why do you think the Black Mamba scouts have had success stopping poachers?	Why do you think the Black Mamba scouts have had success stopping poachers?
728	Why do you think Sylvia Earle is recruiting young people to help with her conservation efforts?	Why do you think Sylvia Earle is recruiting young people to help with her conservation efforts?	How have conservation efforts brought economic benefits to Cabo Pulmo? Do you think economic incentives can encourage other coastal towns to follow Cabo Pulmo’s lead? Explain.
569	Do you think the United States should spend money drilling for oil and fracking for natural gas, or should we spend resources on clean energy like wind and solar? Why?	Do you think the United States should spend time and money drilling for oil and fracking for natural gas, or should we spend resources on clean energy like wind and solar? Why?	Do you think the United States should spend time and money drilling for oil and fracking for natural gas, or should we spend resources on clean energy like wind and solar? Why?
729	How can you, your PenPal, and your classmates draw attention to an issue impacting the environment?	How can you, your PenPal, and your classmates inspire others to address an issue impacting the environment? 	How can you, your PenPal, and your classmates inspire others to address an issue impacting the environment? 
